date,reply count,sentiment type,sentiment score,change_percent,volume
2017-03-02,1029,positive,0.99299085,0.18,3351832
2017-03-13,463,positive,0.99170285,1.02,3022624
2017-03-14,49,positive,0.699153,4.81,7598444
2017-03-16,62,positive,0.97012055,2.47,7132152
2017-03-24,670,positive,0.9875283,3.29,5647252
2017-03-28,40,positive,0.97105914,2.68,7987603
2017-03-31,1187,positive,0.9879147,0.14,3294639
2017-04-03,32,positive,0.95935977,7.27,13888618
2017-04-07,738,positive,0.79843616,1.29,4579612
2017-04-10,103,positive,0.83172274,3.26,7664457
2017-04-12,700,positive,0.9507492,-3.85,6050681
2017-04-13,1634,positive,0.9821363,2.41,9284633
2017-04-24,19,positive,0.9884583,0.8,5083504
2017-05-01,326,positive,0.9103857,2.79,8829564
2017-05-04,353,positive,0.98660696,-5.0,14152009
2017-05-05,66,positive,0.8835154,4.36,8177347
2017-05-08,935,positive,0.97840315,-0.38,7006471
2017-05-10,635,positive,0.9684874,1.23,5741606
2017-05-11,7,positive,0.8962916,-0.65,4753818
2017-05-12,15,positive,0.52109134,0.53,4121611
2017-05-15,213,positive,0.5036716,-2.75,7622003
2017-05-17,1236,positive,0.8513274,-3.44,6711939
2017-05-22,808,positive,0.9880735,-0.15,4329177
2017-05-23,54,positive,0.9181205,-2.09,4318353
2017-05-24,347,positive,0.8823797,2.09,5041691
2017-05-25,207,positive,0.96697515,2.13,5013962
2017-05-31,250,positive,0.98157096,1.76,9963443
2017-06-01,31,positive,0.87832606,-0.19,7607995
2017-06-02,1639,positive,0.94902873,-0.15,5590237
2017-06-05,1108,positive,0.98769355,2.2,6784367
2017-06-06,64,positive,0.9346303,1.59,11086799
2017-06-07,1198,positive,0.9607389,1.93,9397958
2017-06-08,486,positive,0.971675,2.88,9061495
2017-06-09,102,positive,0.98694366,-3.43,17261438
2017-06-12,163,positive,0.96015036,0.47,10517659
2017-06-13,719,positive,0.8797187,4.72,11807919
2017-06-16,34,positive,0.9164768,-1.05,6730972
2017-06-19,466,positive,0.6602266,-0.43,6549331
2017-06-20,9,positive,0.8331416,0.66,7438700
2017-06-22,42,positive,0.90724826,1.65,7529777
2017-06-23,826,positive,0.98371696,0.22,6445757
2017-06-26,684,positive,0.92275524,-1.55,6604098
2017-06-29,1902,positive,0.9411587,-2.83,8221036
2017-06-30,29,positive,0.9784354,0.24,5848520
2017-07-03,1216,positive,0.9759786,-2.49,6305400
2017-07-06,468,positive,0.98106146,-5.58,19324499
2017-07-07,1248,positive,0.9694528,1.42,14176919
2017-07-11,1080,positive,0.96855575,3.53,11559399
2017-07-12,1266,positive,0.93216985,0.7,10346129
2017-07-14,1954,positive,0.9739323,1.35,5625210
2017-07-17,866,positive,0.5231863,-2.5,9876911
2017-07-20,494,positive,0.950274,1.43,5166187
2017-07-21,1129,positive,0.93212914,-0.46,4901605
2017-07-24,583,positive,0.87776375,4.3,8637081
2017-07-25,339,positive,0.9551802,-0.85,6989196
2017-07-26,570,positive,0.9804794,1.25,4820789
2017-07-28,38,positive,0.5614178,0.18,4880413
2017-07-31,401,positive,0.9852457,-3.46,8535135
2017-08-01,482,positive,0.48852667,-1.21,8303101
2017-08-02,1068,positive,0.96663564,1.98,13091459
2017-08-03,624,positive,0.98004425,6.51,13535030
2017-08-07,850,positive,0.97645944,-0.49,6324479
2017-08-10,155,positive,0.59803325,-2.24,7092857
2017-08-11,45,positive,0.87174237,0.7,4365782
2017-08-14,274,positive,0.9429136,1.66,4519185
2017-08-15,59,positive,0.89991117,-0.4,3085087
2017-08-21,1192,positive,0.97121334,-2.76,6495423
2017-08-22,53,positive,0.9743641,1.03,4321965
2017-08-23,1153,positive,0.8499213,3.35,4954503
2017-08-24,30,positive,0.90134484,0.05,4584686
2017-08-28,1298,positive,0.984899,-0.69,3763955
2017-08-29,818,positive,0.5718197,0.49,4073674
2017-08-31,114,positive,0.69707334,0.77,4072794
2017-09-14,862,positive,0.70586,3.12,7202523
2017-09-15,26,positive,0.92290676,0.57,5420495
2017-09-18,187,positive,0.4492091,1.37,7187979
2017-09-19,62,positive,0.823778,-2.57,6451885
2017-09-20,234,positive,0.4850457,-0.32,4919051
2017-09-25,344,positive,0.8475576,-1.74,7605945
2017-09-26,330,positive,0.91744006,0.08,7156273
2017-09-27,390,positive,0.91702986,-1.24,6060329
2017-09-28,113,positive,0.99187964,-0.4,5319616
2017-09-29,1396,positive,0.93108124,0.44,5107081
2017-10-02,40,positive,0.82966703,0.13,5286773
2017-10-05,661,positive,0.96122783,0.09,4171674
2017-10-06,252,positive,0.98951393,0.44,4297473
2017-10-09,293,positive,0.89676267,-3.91,7493652
2017-10-12,177,positive,0.9498271,0.3,4087047
2017-10-16,385,positive,0.8668064,-1.4,5375485
2017-10-19,961,positive,0.9720718,-2.18,5061842
2017-10-20,67,positive,0.9471539,-1.91,4930394
2017-10-27,1114,positive,0.7991388,-1.63,6979703
2017-10-30,140,positive,0.5255903,-0.25,4254377
2017-11-13,2509,positive,0.78830814,4.1,7584943
2017-11-20,1257,positive,0.71680653,-2.0,8247649
2017-11-22,587,positive,0.91246295,-1.64,4917635
2017-11-27,380,positive,0.98916864,0.4,4555893
2017-11-28,165,positive,0.8808134,0.23,4949490
2017-12-04,3484,positive,0.9383685,-0.43,5835139
2017-12-11,723,positive,0.8865939,4.37,7937980
2017-12-14,2767,positive,0.7519448,-0.34,5799915
2017-12-19,1024,positive,0.8658132,-2.29,6824971
2017-12-21,5807,positive,0.9917913,0.81,4385221
2017-12-26,13724,positive,0.97049254,-2.43,4378412
2017-12-27,60,positive,0.81379306,-1.78,4712109
2018-01-03,3028,positive,0.9047027,-1.02,4521525
2018-01-08,96,positive,0.901408,6.26,9859434
2018-01-09,62,positive,0.9738657,-0.81,7146630
2018-01-12,51,positive,0.79345065,-0.51,4825058
2018-01-24,2014,positive,0.97801465,-1.96,5287477
2018-01-29,2395,positive,0.9020458,1.95,4747148
2018-02-01,1358,positive,0.9559689,-1.43,4197686
2018-02-02,69,positive,0.5846275,-1.57,3704835
2018-02-05,1360,positive,0.7962128,-3.09,4464146
2018-02-07,5750,positive,0.9908091,3.3,6969238
2018-02-12,1300,positive,0.9250372,1.71,6227821
2018-02-26,338,positive,0.97419786,1.53,4339984
2018-02-28,1680,positive,0.71651644,-2.26,6069657
2018-03-05,1419,positive,0.9437071,-0.53,3823768
2018-03-06,506,positive,0.95379204,-1.54,4285743
2018-03-07,2728,positive,0.8686929,1.25,5007296
2018-03-09,478,positive,0.8934383,-0.59,5506763
2018-03-12,2862,positive,0.9569871,5.61,8264034
2018-03-14,40,positive,0.699153,-4.45,7967369
2018-03-15,222,positive,0.79252523,-0.32,6564800
2018-03-19,87,positive,0.94687515,-2.42,7484292
2018-03-22,480,positive,0.8868667,-2.35,4939770
2018-03-23,43,positive,0.57294697,-2.45,6654898
2018-03-26,1710,positive,0.58122027,0.88,8375175
2018-03-27,76,positive,0.6735981,-8.22,13872030
2018-04-02,986,positive,0.97452956,-5.13,16113969
2018-04-03,172,positive,0.571785,5.96,18844378
2018-04-09,613,positive,0.98422956,-3.22,10249809
2018-04-10,62,positive,0.788559,5.19,11024259
2018-04-11,49,positive,0.64920497,-1.24,7482944
2018-04-12,174,positive,0.95649284,-2.28,7608768
2018-04-13,44,positive,0.96941465,2.13,7327223
2018-04-16,101,positive,0.80451095,-3.04,6338487
2018-04-17,42,positive,0.85901374,-1.21,7000022
